alpha_0,alpha_1,beta_0,sigma
0.005531383988057312,0.19038437981841644,0.07223812390795875,0.01142122839142162
0.005686880461063238,0.16810679521132751,0.12708063184740878,0.011105532615770648
0.00270659401579028,0.08862936694192208,0.12188929207170969,0.01172906664241322
0.006256734997603821,0.350348461844757,0.07250132337570432,0.011107327956568372
0.003905439102709454,-0.08392929895058955,0.08597427315331513,0.012098415437762055
0.00521781910046893,0.16443526250936483,0.2310516953838855,0.012590780673339637
0.006877047850881555,0.43333811793533195,0.03542929032241849,0.012088136523541003
0.005647686656579527,0.06711869360650645,0.22097162490656852,0.010934439848256459
0.0062788629475930904,-0.09326984456196251,0.07688541879661136,0.013926988601239719
0.00460153701711054,0.24233587382077895,0.04570533613311536,0.012731651390781055
0.005680397898556236,0.1122815684810276,0.1475611364884266,0.010004328015381321
0.007031747405218886,0.09758852373713538,0.05137418542555752,0.011024518154629221
0.002232807728634523,0.39776735959532805,0.15201803589362797,0.011155441971843236
0.00832081898001608,0.052763989520678,0.0841089536525277,0.011670648724966442
0.0065523758887429855,0.06594293262071164,0.11202355712194607,0.013916183146635414
0.0038410918487251015,0.1920745147083789,0.09959251715799798,0.011212139671008405
0.004355433221484549,0.20064256583294732,0.14846589032639915,0.010423260706040735
0.005429585691177605,0.09250869436140985,0.06218890927866644,0.011642935083297857
0.008598564349292197,-0.1244485649648622,0.11121272445534623,0.012519433908189336
0.0026605065384007107,0.21898453775884202,0.08535166205010561,0.01297536024801811
0.004591533840972818,0.08733772422575739,0.07025428921981064,0.010378091346680232
0.0019567481616516655,0.2551240027551231,0.05994747911748174,0.011686610206008818
0.00897954277223049,0.08144941064330419,0.11561109913815197,0.011277309260099809
0.0009051743149453704,0.32462009771467676,0.06653166281930917,0.012504102065968043
0.0024086584689147006,0.5783494329950507,0.08810298691671187,0.012150815931335756
0.006180927254773432,0.10727793120539521,0.12491940189645921,0.011083731600574246
0.004837075019995463,0.30587448614215923,0.08505271913846077,0.011407114015510282
0.002195000259627212,0.29495849614948055,0.08720160771987685,0.013156253544471998
